"models","params","target","forecast_date"
"Covid19Sim-Simulator",0,"4 wk ahead inc death","2021-06-21"
"UA-EpiCovDA",0,"4 wk ahead inc death","2021-06-21"
"BPagano-RtDriven",0,"4 wk ahead inc death","2021-06-21"
"epiforecasts-ensemble1",0,"4 wk ahead inc death","2021-06-21"
"DDS-NBDS",0,"4 wk ahead inc death","2021-06-21"
"CovidAnalytics-DELPHI",0,"4 wk ahead inc death","2021-06-21"
"CEID-Walk",0,"4 wk ahead inc death","2021-06-21"
"JHU_IDD-CovidSP",0,"4 wk ahead inc death","2021-06-21"
"COVIDhub-baseline",0,"4 wk ahead inc death","2021-06-21"
"IEM_MED-CovidProject",0,"4 wk ahead inc death","2021-06-21"
"MIT_CritData-GBCF",0,"4 wk ahead inc death","2021-06-21"
"Karlen-pypm",0.383910317413892,"4 wk ahead cum death","2021-06-21"
"UMass-MechBayes",0.260210862851643,"4 wk ahead cum death","2021-06-21"
"BPagano-RtDriven",0.358054484043603,"4 wk ahead cum death","2021-06-21"
"SteveMcConnell-CovidComplete",0,"4 wk ahead cum death","2021-06-21"
"epiforecasts-ensemble1",0,"4 wk ahead cum death","2021-06-21"
"USC-SI_kJalpha",0,"4 wk ahead cum death","2021-06-21"
"MIT_CritData-GBCF",0,"4 wk ahead cum death","2021-06-21"
"LANL-GrowthRate",0,"4 wk ahead cum death","2021-06-21"
"UA-EpiCovDA",0,"4 wk ahead cum death","2021-06-21"
"JHUAPL-Bucky",0,"4 wk ahead cum death","2021-06-21"
"RobertWalraven-ESG",0,"4 wk ahead cum death","2021-06-21"
"CU-select",0,"4 wk ahead cum death","2021-06-21"
"CEID-Walk",0,"4 wk ahead cum death","2021-06-21"
"COVIDhub-baseline",0,"4 wk ahead cum death","2021-06-21"
"DDS-NBDS",0,"4 wk ahead cum death","2021-06-21"
"Covid19Sim-Simulator",0,"4 wk ahead cum death","2021-06-21"
"CovidAnalytics-DELPHI",0,"4 wk ahead cum death","2021-06-21"
"JHU_IDD-CovidSP",0,"4 wk ahead cum death","2021-06-21"
"Karlen-pypm",0.572906615329219,"4 wk ahead inc case","2021-06-21"
"JHUAPL-Bucky",0.2430892126532,"4 wk ahead inc case","2021-06-21"
"UVA-Ensemble",0,"4 wk ahead inc case","2021-06-21"
"CU-select",0,"4 wk ahead inc case","2021-06-21"
"RobertWalraven-ESG",0,"4 wk ahead inc case","2021-06-21"
"USC-SI_kJalpha",0,"4 wk ahead inc case","2021-06-21"
"BPagano-RtDriven",0,"4 wk ahead inc case","2021-06-21"
"LANL-GrowthRate",0,"4 wk ahead inc case","2021-06-21"
"JHU_IDD-CovidSP",0,"4 wk ahead inc case","2021-06-21"
"Covid19Sim-Simulator",0,"4 wk ahead inc case","2021-06-21"
"JHU_CSSE-DECOM",0,"4 wk ahead inc case","2021-06-21"
"IEM_MED-CovidProject",0,"4 wk ahead inc case","2021-06-21"
"COVIDhub-baseline",0,"4 wk ahead inc case","2021-06-21"
"CovidAnalytics-DELPHI",0,"4 wk ahead inc case","2021-06-21"
"CEID-Walk",0,"4 wk ahead inc case","2021-06-21"
"USC-SI_kJalpha",0.348277734051921,"3 wk ahead inc death","2021-06-21"
"Karlen-pypm",0.134288396707458,"3 wk ahead inc death","2021-06-21"
"UMass-MechBayes",0.195614931460601,"3 wk ahead inc death","2021-06-21"
"SteveMcConnell-CovidComplete",-0.0345208645750057,"3 wk ahead inc death","2021-06-21"
"Microsoft-DeepSTIA",0.2213507126626,"3 wk ahead inc death","2021-06-21"
"JHU_CSSE-DECOM",0.155392428144775,"3 wk ahead inc death","2021-06-21"
"BPagano-RtDriven",0,"3 wk ahead inc death","2021-06-21"
"RobertWalraven-ESG",0,"3 wk ahead inc death","2021-06-21"
"Covid19Sim-Simulator",0,"3 wk ahead inc death","2021-06-21"
"CU-select",0,"3 wk ahead inc death","2021-06-21"
"LANL-GrowthRate",0,"3 wk ahead inc death","2021-06-21"
"UA-EpiCovDA",0,"3 wk ahead inc death","2021-06-21"
"IHME-CurveFit",0,"3 wk ahead inc death","2021-06-21"
"JHUAPL-Bucky",0,"3 wk ahead inc death","2021-06-21"
"MUNI-ARIMA",0,"3 wk ahead inc death","2021-06-21"
"CEID-Walk",0,"3 wk ahead inc death","2021-06-21"
"CovidAnalytics-DELPHI",0,"3 wk ahead inc death","2021-06-21"
"DDS-NBDS",0,"3 wk ahead inc death","2021-06-21"
"JHU_IDD-CovidSP",0,"3 wk ahead inc death","2021-06-21"
"COVIDhub-baseline",0,"3 wk ahead inc death","2021-06-21"
"MIT_CritData-GBCF",0,"3 wk ahead inc death","2021-06-21"
"epiforecasts-ensemble1",0,"3 wk ahead inc death","2021-06-21"
"Microsoft-DeepSTIA",0.388022405757662,"3 wk ahead cum death","2021-06-21"
"Karlen-pypm",0.429594001694772,"3 wk ahead cum death","2021-06-21"
"BPagano-RtDriven",0.182819294877503,"3 wk ahead cum death","2021-06-21"
"SteveMcConnell-CovidComplete",0,"3 wk ahead cum death","2021-06-21"
"UMass-MechBayes",0,"3 wk ahead cum death","2021-06-21"
"USC-SI_kJalpha",0,"3 wk ahead cum death","2021-06-21"
"MIT_CritData-GBCF",0,"3 wk ahead cum death","2021-06-21"
"UA-EpiCovDA",0,"3 wk ahead cum death","2021-06-21"
"LANL-GrowthRate",0,"3 wk ahead cum death","2021-06-21"
"JHUAPL-Bucky",0,"3 wk ahead cum death","2021-06-21"
"RobertWalraven-ESG",0,"3 wk ahead cum death","2021-06-21"
"CEID-Walk",0,"3 wk ahead cum death","2021-06-21"
"CU-select",0,"3 wk ahead cum death","2021-06-21"
"CovidAnalytics-DELPHI",0,"3 wk ahead cum death","2021-06-21"
"DDS-NBDS",0,"3 wk ahead cum death","2021-06-21"
"COVIDhub-baseline",0,"3 wk ahead cum death","2021-06-21"
"Covid19Sim-Simulator",0,"3 wk ahead cum death","2021-06-21"
"epiforecasts-ensemble1",0,"3 wk ahead cum death","2021-06-21"
"JHU_IDD-CovidSP",0,"3 wk ahead cum death","2021-06-21"
"IHME-CurveFit",0,"3 wk ahead cum death","2021-06-21"
"Karlen-pypm",0.603076008339717,"3 wk ahead inc case","2021-06-21"
"CU-select",0.137295442125605,"3 wk ahead inc case","2021-06-21"
"LANL-GrowthRate",-0.0575660413185971,"3 wk ahead inc case","2021-06-21"
"RobertWalraven-ESG",0.138902181483852,"3 wk ahead inc case","2021-06-21"
"JHUAPL-Bucky",0.135006014131137,"3 wk ahead inc case","2021-06-21"
"UVA-Ensemble",0,"3 wk ahead inc case","2021-06-21"
"BPagano-RtDriven",0,"3 wk ahead inc case","2021-06-21"
"USC-SI_kJalpha",0,"3 wk ahead inc case","2021-06-21"
"Covid19Sim-Simulator",0,"3 wk ahead inc case","2021-06-21"
"MUNI-ARIMA",0,"3 wk ahead inc case","2021-06-21"
"JHU_CSSE-DECOM",0,"3 wk ahead inc case","2021-06-21"
"JHU_IDD-CovidSP",0,"3 wk ahead inc case","2021-06-21"
"IEM_MED-CovidProject",0,"3 wk ahead inc case","2021-06-21"
"Microsoft-DeepSTIA",0,"3 wk ahead inc case","2021-06-21"
"COVIDhub-baseline",0,"3 wk ahead inc case","2021-06-21"
"CEID-Walk",0,"3 wk ahead inc case","2021-06-21"
"CovidAnalytics-DELPHI",0,"3 wk ahead inc case","2021-06-21"
"Karlen-pypm",0.408781994774265,"2 wk ahead inc death","2021-06-21"
"UMass-MechBayes",0.209105532525301,"2 wk ahead inc death","2021-06-21"
"USC-SI_kJalpha",0.306300991536337,"2 wk ahead inc death","2021-06-21"
"JHU_CSSE-DECOM",0.0384831262826111,"2 wk ahead inc death","2021-06-21"
"Microsoft-DeepSTIA",0.0363481968461842,"2 wk ahead inc death","2021-06-21"
"RobertWalraven-ESG",0.092754778814905,"2 wk ahead inc death","2021-06-21"
"SteveMcConnell-CovidComplete",0,"2 wk ahead inc death","2021-06-21"
"CU-select",0,"2 wk ahead inc death","2021-06-21"
"BPagano-RtDriven",0,"2 wk ahead inc death","2021-06-21"
"Covid19Sim-Simulator",0,"2 wk ahead inc death","2021-06-21"
"UA-EpiCovDA",0,"2 wk ahead inc death","2021-06-21"
"MUNI-ARIMA",0,"2 wk ahead inc death","2021-06-21"
"LANL-GrowthRate",0,"2 wk ahead inc death","2021-06-21"
"JHUAPL-Bucky",0,"2 wk ahead inc death","2021-06-21"
"IHME-CurveFit",0,"2 wk ahead inc death","2021-06-21"
"CEID-Walk",0,"2 wk ahead inc death","2021-06-21"
"DDS-NBDS",0,"2 wk ahead inc death","2021-06-21"
"CovidAnalytics-DELPHI",0,"2 wk ahead inc death","2021-06-21"
"COVIDhub-baseline",0,"2 wk ahead inc death","2021-06-21"
"JHU_IDD-CovidSP",0,"2 wk ahead inc death","2021-06-21"
"MIT_CritData-GBCF",0,"2 wk ahead inc death","2021-06-21"
"epiforecasts-ensemble1",0,"2 wk ahead inc death","2021-06-21"
"Karlen-pypm",0.710889519303127,"2 wk ahead cum death","2021-06-21"
"SteveMcConnell-CovidComplete",0.0357365875375415,"2 wk ahead cum death","2021-06-21"
"BPagano-RtDriven",0.190219352341283,"2 wk ahead cum death","2021-06-21"
"Microsoft-DeepSTIA",0.0640616800076341,"2 wk ahead cum death","2021-06-21"
"USC-SI_kJalpha",0,"2 wk ahead cum death","2021-06-21"
"UMass-MechBayes",0,"2 wk ahead cum death","2021-06-21"
"MIT_CritData-GBCF",0,"2 wk ahead cum death","2021-06-21"
"UA-EpiCovDA",0,"2 wk ahead cum death","2021-06-21"
"CEID-Walk",0,"2 wk ahead cum death","2021-06-21"
"LANL-GrowthRate",0,"2 wk ahead cum death","2021-06-21"
"DDS-NBDS",0,"2 wk ahead cum death","2021-06-21"
"CovidAnalytics-DELPHI",0,"2 wk ahead cum death","2021-06-21"
"JHUAPL-Bucky",0,"2 wk ahead cum death","2021-06-21"
"COVIDhub-baseline",0,"2 wk ahead cum death","2021-06-21"
"CU-select",0,"2 wk ahead cum death","2021-06-21"
"RobertWalraven-ESG",0,"2 wk ahead cum death","2021-06-21"
"Covid19Sim-Simulator",0,"2 wk ahead cum death","2021-06-21"
"epiforecasts-ensemble1",0,"2 wk ahead cum death","2021-06-21"
"JHU_IDD-CovidSP",0,"2 wk ahead cum death","2021-06-21"
"IHME-CurveFit",0,"2 wk ahead cum death","2021-06-21"
"Karlen-pypm",0.578668497780986,"2 wk ahead inc case","2021-06-21"
"LANL-GrowthRate",-0.0799038560450106,"2 wk ahead inc case","2021-06-21"
"RobertWalraven-ESG",0.223027629494647,"2 wk ahead inc case","2021-06-21"
"CU-select",0.058326398731338,"2 wk ahead inc case","2021-06-21"
"JHUAPL-Bucky",0.0696002840363311,"2 wk ahead inc case","2021-06-21"
"MUNI-ARIMA",0.15400216951866,"2 wk ahead inc case","2021-06-21"
"JHU_CSSE-DECOM",0,"2 wk ahead inc case","2021-06-21"
"USC-SI_kJalpha",0,"2 wk ahead inc case","2021-06-21"
"Microsoft-DeepSTIA",0,"2 wk ahead inc case","2021-06-21"
"Covid19Sim-Simulator",0,"2 wk ahead inc case","2021-06-21"
"BPagano-RtDriven",0,"2 wk ahead inc case","2021-06-21"
"UVA-Ensemble",0,"2 wk ahead inc case","2021-06-21"
"IEM_MED-CovidProject",0,"2 wk ahead inc case","2021-06-21"
"UChicagoCHATTOPADHYAY-UnIT",0,"2 wk ahead inc case","2021-06-21"
"JHU_IDD-CovidSP",0,"2 wk ahead inc case","2021-06-21"
"COVIDhub-baseline",0,"2 wk ahead inc case","2021-06-21"
"CEID-Walk",0,"2 wk ahead inc case","2021-06-21"
"CovidAnalytics-DELPHI",0,"2 wk ahead inc case","2021-06-21"
"UMass-MechBayes",0.773095329901852,"1 wk ahead inc death","2021-06-21"
"Karlen-pypm",0.349121473302909,"1 wk ahead inc death","2021-06-21"
"SteveMcConnell-CovidComplete",0,"1 wk ahead inc death","2021-06-21"
"Microsoft-DeepSTIA",0,"1 wk ahead inc death","2021-06-21"
"CU-select",0,"1 wk ahead inc death","2021-06-21"
"JHU_CSSE-DECOM",0,"1 wk ahead inc death","2021-06-21"
"BPagano-RtDriven",0,"1 wk ahead inc death","2021-06-21"
"RobertWalraven-ESG",0,"1 wk ahead inc death","2021-06-21"
"UA-EpiCovDA",0,"1 wk ahead inc death","2021-06-21"
"MUNI-ARIMA",0,"1 wk ahead inc death","2021-06-21"
"Covid19Sim-Simulator",0,"1 wk ahead inc death","2021-06-21"
"LANL-GrowthRate",0,"1 wk ahead inc death","2021-06-21"
"CovidAnalytics-DELPHI",0,"1 wk ahead inc death","2021-06-21"
"CEID-Walk",0,"1 wk ahead inc death","2021-06-21"
"IHME-CurveFit",0,"1 wk ahead inc death","2021-06-21"
"JHUAPL-Bucky",0,"1 wk ahead inc death","2021-06-21"
"COVIDhub-baseline",0,"1 wk ahead inc death","2021-06-21"
"epiforecasts-ensemble1",0,"1 wk ahead inc death","2021-06-21"
"JHU_IDD-CovidSP",0,"1 wk ahead inc death","2021-06-21"
"MIT_CritData-GBCF",0,"1 wk ahead inc death","2021-06-21"
"USC-SI_kJalpha",0,"1 wk ahead inc death","2021-06-21"
"Karlen-pypm",0.611074973994505,"1 wk ahead cum death","2021-06-21"
"BPagano-RtDriven",0.329540686814936,"1 wk ahead cum death","2021-06-21"
"SteveMcConnell-CovidComplete",0.059728896808088,"1 wk ahead cum death","2021-06-21"
"Microsoft-DeepSTIA",0,"1 wk ahead cum death","2021-06-21"
"JHU_CSSE-DECOM",0,"1 wk ahead cum death","2021-06-21"
"UA-EpiCovDA",0,"1 wk ahead cum death","2021-06-21"
"CEID-Walk",0,"1 wk ahead cum death","2021-06-21"
"UMass-MechBayes",0,"1 wk ahead cum death","2021-06-21"
"CovidAnalytics-DELPHI",0,"1 wk ahead cum death","2021-06-21"
"MIT_CritData-GBCF",0,"1 wk ahead cum death","2021-06-21"
"COVIDhub-baseline",0,"1 wk ahead cum death","2021-06-21"
"LANL-GrowthRate",0,"1 wk ahead cum death","2021-06-21"
"epiforecasts-ensemble1",0,"1 wk ahead cum death","2021-06-21"
"JHUAPL-Bucky",0,"1 wk ahead cum death","2021-06-21"
"CU-select",0,"1 wk ahead cum death","2021-06-21"
"RobertWalraven-ESG",0,"1 wk ahead cum death","2021-06-21"
"Covid19Sim-Simulator",0,"1 wk ahead cum death","2021-06-21"
"JHU_IDD-CovidSP",0,"1 wk ahead cum death","2021-06-21"
"IHME-CurveFit",0,"1 wk ahead cum death","2021-06-21"
"USC-SI_kJalpha",0,"1 wk ahead cum death","2021-06-21"
"Karlen-pypm",0.347353758879799,"1 wk ahead inc case","2021-06-21"
"IEM_MED-CovidProject",0.362686059463087,"1 wk ahead inc case","2021-06-21"
"RobertWalraven-ESG",0.0830863288068366,"1 wk ahead inc case","2021-06-21"
"Microsoft-DeepSTIA",0.146337475852765,"1 wk ahead inc case","2021-06-21"
"CU-select",0,"1 wk ahead inc case","2021-06-21"
"JHUAPL-Bucky",0,"1 wk ahead inc case","2021-06-21"
"JHU_CSSE-DECOM",0,"1 wk ahead inc case","2021-06-21"
"LANL-GrowthRate",0,"1 wk ahead inc case","2021-06-21"
"MUNI-ARIMA",0,"1 wk ahead inc case","2021-06-21"
"BPagano-RtDriven",0,"1 wk ahead inc case","2021-06-21"
"Covid19Sim-Simulator",0,"1 wk ahead inc case","2021-06-21"
"UVA-Ensemble",0,"1 wk ahead inc case","2021-06-21"
"COVIDhub-baseline",0,"1 wk ahead inc case","2021-06-21"
"CEID-Walk",0,"1 wk ahead inc case","2021-06-21"
"CovidAnalytics-DELPHI",0,"1 wk ahead inc case","2021-06-21"
"JHU_IDD-CovidSP",0,"1 wk ahead inc case","2021-06-21"
"USC-SI_kJalpha",0,"1 wk ahead inc case","2021-06-21"
"UMass-MechBayes",0.141909070030082,"4 wk ahead inc death","2021-06-28"
"USC-SI_kJalpha",0.302594765741459,"4 wk ahead inc death","2021-06-28"
"SteveMcConnell-CovidComplete",0.183010362874823,"4 wk ahead inc death","2021-06-28"
"Karlen-pypm",0.0888079470083805,"4 wk ahead inc death","2021-06-28"
"CU-select",0.112553287139657,"4 wk ahead inc death","2021-06-28"
"RobertWalraven-ESG",0.108977312872143,"4 wk ahead inc death","2021-06-28"
"BPagano-RtDriven",0.0765254164457314,"4 wk ahead inc death","2021-06-28"
"LANL-GrowthRate",0,"4 wk ahead inc death","2021-06-28"
"JHU_CSSE-DECOM",0,"4 wk ahead inc death","2021-06-28"
"Covid19Sim-Simulator",0,"4 wk ahead inc death","2021-06-28"
"JHUAPL-Bucky",0,"4 wk ahead inc death","2021-06-28"
"UA-EpiCovDA",0,"4 wk ahead inc death","2021-06-28"
"Microsoft-DeepSTIA",0,"4 wk ahead inc death","2021-06-28"
"IHME-CurveFit",0,"4 wk ahead inc death","2021-06-28"
"MUNI-ARIMA",0,"4 wk ahead inc death","2021-06-28"
"CovidAnalytics-DELPHI",0,"4 wk ahead inc death","2021-06-28"
"JHU_IDD-CovidSP",0,"4 wk ahead inc death","2021-06-28"
"CEID-Walk",0,"4 wk ahead inc death","2021-06-28"
"DDS-NBDS",0,"4 wk ahead inc death","2021-06-28"
"COVIDhub-baseline",0,"4 wk ahead inc death","2021-06-28"
"epiforecasts-ensemble1",0,"4 wk ahead inc death","2021-06-28"
"MIT_CritData-GBCF",0,"4 wk ahead inc death","2021-06-28"
"Microsoft-DeepSTIA",0.380120009080465,"4 wk ahead cum death","2021-06-28"
"Karlen-pypm",0.465692486742828,"4 wk ahead cum death","2021-06-28"
"BPagano-RtDriven",0.154987541753898,"4 wk ahead cum death","2021-06-28"
"SteveMcConnell-CovidComplete",0,"4 wk ahead cum death","2021-06-28"
"UMass-MechBayes",0,"4 wk ahead cum death","2021-06-28"
"USC-SI_kJalpha",0,"4 wk ahead cum death","2021-06-28"
"MIT_CritData-GBCF",0,"4 wk ahead cum death","2021-06-28"
"UA-EpiCovDA",0,"4 wk ahead cum death","2021-06-28"
"LANL-GrowthRate",0,"4 wk ahead cum death","2021-06-28"
"CU-select",0,"4 wk ahead cum death","2021-06-28"
"JHUAPL-Bucky",0,"4 wk ahead cum death","2021-06-28"
"RobertWalraven-ESG",0,"4 wk ahead cum death","2021-06-28"
"CEID-Walk",0,"4 wk ahead cum death","2021-06-28"
"DDS-NBDS",0,"4 wk ahead cum death","2021-06-28"
"CovidAnalytics-DELPHI",0,"4 wk ahead cum death","2021-06-28"
"COVIDhub-baseline",0,"4 wk ahead cum death","2021-06-28"
"Covid19Sim-Simulator",0,"4 wk ahead cum death","2021-06-28"
"epiforecasts-ensemble1",0,"4 wk ahead cum death","2021-06-28"
"JHU_IDD-CovidSP",0,"4 wk ahead cum death","2021-06-28"
"IHME-CurveFit",0,"4 wk ahead cum death","2021-06-28"
"Karlen-pypm",0.565845047391535,"4 wk ahead inc case","2021-06-28"
"JHUAPL-Bucky",0.220650890908293,"4 wk ahead inc case","2021-06-28"
"RobertWalraven-ESG",0.135186280191307,"4 wk ahead inc case","2021-06-28"
"UVA-Ensemble",0,"4 wk ahead inc case","2021-06-28"
"CU-select",0,"4 wk ahead inc case","2021-06-28"
"USC-SI_kJalpha",0,"4 wk ahead inc case","2021-06-28"
"BPagano-RtDriven",0,"4 wk ahead inc case","2021-06-28"
"Covid19Sim-Simulator",0,"4 wk ahead inc case","2021-06-28"
"LANL-GrowthRate",0,"4 wk ahead inc case","2021-06-28"
"JHU_CSSE-DECOM",0,"4 wk ahead inc case","2021-06-28"
"JHU_IDD-CovidSP",0,"4 wk ahead inc case","2021-06-28"
"MUNI-ARIMA",0,"4 wk ahead inc case","2021-06-28"
"Microsoft-DeepSTIA",0,"4 wk ahead inc case","2021-06-28"
"COVIDhub-baseline",0,"4 wk ahead inc case","2021-06-28"
"CEID-Walk",0,"4 wk ahead inc case","2021-06-28"
"CovidAnalytics-DELPHI",0,"4 wk ahead inc case","2021-06-28"
"SteveMcConnell-CovidComplete",-0.0139199506991543,"3 wk ahead inc death","2021-06-28"
"USC-SI_kJalpha",0.231557257870346,"3 wk ahead inc death","2021-06-28"
"UMass-MechBayes",0.276970242939537,"3 wk ahead inc death","2021-06-28"
"Karlen-pypm",0.164288929215774,"3 wk ahead inc death","2021-06-28"
"JHU_CSSE-DECOM",0.190465509814933,"3 wk ahead inc death","2021-06-28"
"RobertWalraven-ESG",-0.0503721760289313,"3 wk ahead inc death","2021-06-28"
"Microsoft-DeepSTIA",0.0483295019896524,"3 wk ahead inc death","2021-06-28"
"CU-select",0.137236874203537,"3 wk ahead inc death","2021-06-28"
"BPagano-RtDriven",0.0396152929109167,"3 wk ahead inc death","2021-06-28"
"LANL-GrowthRate",0.0500615123967735,"3 wk ahead inc death","2021-06-28"
"Covid19Sim-Simulator",0,"3 wk ahead inc death","2021-06-28"
"IHME-CurveFit",0,"3 wk ahead inc death","2021-06-28"
"UA-EpiCovDA",0,"3 wk ahead inc death","2021-06-28"
"JHUAPL-Bucky",0,"3 wk ahead inc death","2021-06-28"
"MUNI-ARIMA",0,"3 wk ahead inc death","2021-06-28"
"CovidAnalytics-DELPHI",0,"3 wk ahead inc death","2021-06-28"
"CEID-Walk",0,"3 wk ahead inc death","2021-06-28"
"DDS-NBDS",0,"3 wk ahead inc death","2021-06-28"
"JHU_IDD-CovidSP",0,"3 wk ahead inc death","2021-06-28"
"COVIDhub-baseline",0,"3 wk ahead inc death","2021-06-28"
"MIT_CritData-GBCF",0,"3 wk ahead inc death","2021-06-28"
"epiforecasts-ensemble1",0,"3 wk ahead inc death","2021-06-28"
"Karlen-pypm",0.634657268525722,"3 wk ahead cum death","2021-06-28"
"SteveMcConnell-CovidComplete",0.132252426441245,"3 wk ahead cum death","2021-06-28"
"BPagano-RtDriven",0.234688816079045,"3 wk ahead cum death","2021-06-28"
"USC-SI_kJalpha",0,"3 wk ahead cum death","2021-06-28"
"Microsoft-DeepSTIA",0,"3 wk ahead cum death","2021-06-28"
"UMass-MechBayes",0,"3 wk ahead cum death","2021-06-28"
"UA-EpiCovDA",0,"3 wk ahead cum death","2021-06-28"
"MIT_CritData-GBCF",0,"3 wk ahead cum death","2021-06-28"
"LANL-GrowthRate",0,"3 wk ahead cum death","2021-06-28"
"CEID-Walk",0,"3 wk ahead cum death","2021-06-28"
"JHUAPL-Bucky",0,"3 wk ahead cum death","2021-06-28"
"CU-select",0,"3 wk ahead cum death","2021-06-28"
"CovidAnalytics-DELPHI",0,"3 wk ahead cum death","2021-06-28"
"RobertWalraven-ESG",0,"3 wk ahead cum death","2021-06-28"
"DDS-NBDS",0,"3 wk ahead cum death","2021-06-28"
"COVIDhub-baseline",0,"3 wk ahead cum death","2021-06-28"
"Covid19Sim-Simulator",0,"3 wk ahead cum death","2021-06-28"
"epiforecasts-ensemble1",0,"3 wk ahead cum death","2021-06-28"
"JHU_IDD-CovidSP",0,"3 wk ahead cum death","2021-06-28"
"IHME-CurveFit",0,"3 wk ahead cum death","2021-06-28"
"Karlen-pypm",0.549972931890751,"3 wk ahead inc case","2021-06-28"
"LANL-GrowthRate",0.0652088272114709,"3 wk ahead inc case","2021-06-28"
"RobertWalraven-ESG",0.187560666997807,"3 wk ahead inc case","2021-06-28"
"CU-select",0.0873753555349351,"3 wk ahead inc case","2021-06-28"
"JHUAPL-Bucky",0.064330702535334,"3 wk ahead inc case","2021-06-28"
"UVA-Ensemble",0,"3 wk ahead inc case","2021-06-28"
"Covid19Sim-Simulator",0,"3 wk ahead inc case","2021-06-28"
"USC-SI_kJalpha",0,"3 wk ahead inc case","2021-06-28"
"JHU_CSSE-DECOM",0,"3 wk ahead inc case","2021-06-28"
"MUNI-ARIMA",0,"3 wk ahead inc case","2021-06-28"
"BPagano-RtDriven",0,"3 wk ahead inc case","2021-06-28"
"Microsoft-DeepSTIA",0,"3 wk ahead inc case","2021-06-28"
"JHU_IDD-CovidSP",0,"3 wk ahead inc case","2021-06-28"
"COVIDhub-baseline",0,"3 wk ahead inc case","2021-06-28"
"CEID-Walk",0,"3 wk ahead inc case","2021-06-28"
"CovidAnalytics-DELPHI",0,"3 wk ahead inc case","2021-06-28"
"UMass-MechBayes",0.186576082892631,"2 wk ahead inc death","2021-06-28"
"Karlen-pypm",0.457151897680649,"2 wk ahead inc death","2021-06-28"
"SteveMcConnell-CovidComplete",0.0631703013969485,"2 wk ahead inc death","2021-06-28"
"RobertWalraven-ESG",0.0243606032378517,"2 wk ahead inc death","2021-06-28"
"Microsoft-DeepSTIA",0.0288981791008192,"2 wk ahead inc death","2021-06-28"
"JHU_CSSE-DECOM",0.205774384482803,"2 wk ahead inc death","2021-06-28"
"CU-select",0.111319814299722,"2 wk ahead inc death","2021-06-28"
"BPagano-RtDriven",0,"2 wk ahead inc death","2021-06-28"
"LANL-GrowthRate",0,"2 wk ahead inc death","2021-06-28"
"Covid19Sim-Simulator",0,"2 wk ahead inc death","2021-06-28"
"MUNI-ARIMA",0,"2 wk ahead inc death","2021-06-28"
"UA-EpiCovDA",0,"2 wk ahead inc death","2021-06-28"
"IHME-CurveFit",0,"2 wk ahead inc death","2021-06-28"
"JHUAPL-Bucky",0,"2 wk ahead inc death","2021-06-28"
"CovidAnalytics-DELPHI",0,"2 wk ahead inc death","2021-06-28"
"CEID-Walk",0,"2 wk ahead inc death","2021-06-28"
"COVIDhub-baseline",0,"2 wk ahead inc death","2021-06-28"
"JHU_IDD-CovidSP",0,"2 wk ahead inc death","2021-06-28"
"MIT_CritData-GBCF",0,"2 wk ahead inc death","2021-06-28"
"epiforecasts-ensemble1",0,"2 wk ahead inc death","2021-06-28"
"USC-SI_kJalpha",0,"2 wk ahead inc death","2021-06-28"
"Karlen-pypm",0.495836362811283,"2 wk ahead cum death","2021-06-28"
"SteveMcConnell-CovidComplete",0.135507633447663,"2 wk ahead cum death","2021-06-28"
"BPagano-RtDriven",0.226537774596587,"2 wk ahead cum death","2021-06-28"
"JHU_CSSE-DECOM",0.142746404244306,"2 wk ahead cum death","2021-06-28"
"Microsoft-DeepSTIA",0,"2 wk ahead cum death","2021-06-28"
"UMass-MechBayes",0,"2 wk ahead cum death","2021-06-28"
"UA-EpiCovDA",0,"2 wk ahead cum death","2021-06-28"
